"No.","Time","Source","Destination","Protocol","Length","Info","Tcp Flags","Source MAC Address","Destination MAC","Source IP ARP","Destination IP ARP","Time to live","Flags","Delta time","Frame length"
"383","2025-04-18 19:45:45.164793","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"384","2025-04-18 19:45:45.164793","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"385","2025-04-18 19:45:45.164866","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=34320 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000073000","54"
"386","2025-04-18 19:45:45.166047","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.001181000","1494"
"387","2025-04-18 19:45:45.166047","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"388","2025-04-18 19:45:45.166047","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"389","2025-04-18 19:45:45.166087","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=38640 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000040000","54"
"390","2025-04-18 19:45:45.181521","192.168.1.13","162.159.137.232","UDP","86","62405  >  443 Len=44","","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.015434000","86"
"391","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TLSv1.3","1494","[TCP Previous segment not captured] , Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000265000","1494"
"392","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"393","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"394","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [ACK] Seq=38640 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"395","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [ACK] Seq=40080 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"396","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [PSH, ACK] Seq=41520 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"397","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [ACK] Seq=42960 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"398","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [ACK] Seq=44400 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"399","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TCP","1494","[TCP Out-Of-Order] 443  >  50502 [PSH, ACK] Seq=45840 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"400","2025-04-18 19:45:45.181786","162.159.136.234","192.168.1.13","TLSv1.2","108","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","108"
"401","2025-04-18 19:45:45.181786","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"402","2025-04-18 19:45:45.181885","192.168.1.13","104.18.41.183","TCP","66","[TCP Dup ACK 389#1] 50502  >  443 [ACK] Seq=3590 Ack=38640 Win=131584 Len=0 SLE=47280 SRE=48720","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000099000","66"
"403","2025-04-18 19:45:45.181918","192.168.1.13","104.18.41.183","TCP","66","[TCP Dup ACK 389#2] 50502  >  443 [ACK] Seq=3590 Ack=38640 Win=131584 Len=0 SLE=47280 SRE=50160","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000033000","66"
"404","2025-04-18 19:45:45.182099","192.168.1.13","104.18.41.183","TCP","66","[TCP Dup ACK 389#3] 50502  >  443 [ACK] Seq=3590 Ack=38640 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000181000","66"
"405","2025-04-18 19:45:45.182123","192.168.1.13","104.18.41.183","TCP","66","50502  >  443 [ACK] Seq=3590 Ack=40080 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000024000","66"
"406","2025-04-18 19:45:45.182139","192.168.1.13","104.18.41.183","TCP","66","50502  >  443 [ACK] Seq=3590 Ack=41520 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000016000","66"
"407","2025-04-18 19:45:45.182155","192.168.1.13","104.18.41.183","TCP","66","50502  >  443 [ACK] Seq=3590 Ack=42960 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000016000","66"
"408","2025-04-18 19:45:45.182170","192.168.1.13","104.18.41.183","TCP","66","50502  >  443 [ACK] Seq=3590 Ack=44400 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000015000","66"
"409","2025-04-18 19:45:45.182185","192.168.1.13","104.18.41.183","TCP","66","50502  >  443 [ACK] Seq=3590 Ack=45840 Win=131584 Len=0 SLE=47280 SRE=51600","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000015000","66"
"410","2025-04-18 19:45:45.182213","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=51600 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000028000","54"
"411","2025-04-18 19:45:45.182243","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=53040 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000030000","54"
"412","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.014303000","1494"
"413","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"414","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"415","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"416","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"417","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"418","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"419","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"420","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [PSH, ACK] Seq=64560 Ack=3590 Win=81920 Len=1440","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"421","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"422","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"423","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1494","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"424","2025-04-18 19:45:45.196546","104.18.41.183","192.168.1.13","TLSv1.3","1037","Continuation Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1037"
"425","2025-04-18 19:45:45.196704","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=71303 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000158000","54"
"426","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=71303 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.001588000","1494"
"427","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=72743 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"428","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TLSv1.3","1425","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1425"
"429","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=75554 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"430","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=76994 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"431","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TLSv1.3","1425","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1425"
"432","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=79805 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"433","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=81245 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"434","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"435","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=84125 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"436","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=85565 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"437","2025-04-18 19:45:45.198292","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"438","2025-04-18 19:45:45.198411","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=88445 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000119000","54"
"439","2025-04-18 19:45:45.199071","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=88445 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000660000","1494"
"440","2025-04-18 19:45:45.199071","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=89885 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"441","2025-04-18 19:45:45.199128","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=91325 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000057000","54"
"442","2025-04-18 19:45:45.199448","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000320000","1494"
"443","2025-04-18 19:45:45.199502","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=92765 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000054000","54"
"444","2025-04-18 19:45:45.200183","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=92765 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000681000","1494"
"445","2025-04-18 19:45:45.200183","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=94205 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"446","2025-04-18 19:45:45.200183","104.18.41.183","192.168.1.13","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"447","2025-04-18 19:45:45.200263","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=3590 Ack=97085 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000080000","54"
"448","2025-04-18 19:45:45.200615","104.18.41.183","192.168.1.13","TCP","1494","443  >  50502 [ACK] Seq=97085 Ack=3590 Win=81920 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000352000","1494"
